Decoded CTC model's output,	LLM Predicted Label,	Original True Label,	Are they the same
sv,	seven,	seven,	True
nine,	nine,	nine,	True
fiv,	five,	five,	True
two,	two,	two,	True
fiv,	five,	five,	True
thre,	three,	thre,	False
,	seven,	eight,	False
zo,	six,	zero,	False
fe,	five,	four,	False
seix,	six,	seven,	False
foure,	four,	four,	True
sixf,	six,	six,	True
o,	zero,	zero,	True
sevn,	seven,	seven,	True
igh,	five,	eight,	False
eig,	eight,	eight,	True
seix,	six,	six,	True
eighn,	eight,	eight,	True
thr,	three,	thre,	False
sve,	five,	seven,	False
nix,	six,	six,	True
rx,	six,	six,	True
to,	two,	two,	True
eig,	eight,	eight,	True
five,	five,	five,	True
five,	five,	five,	True
siv,	Five,	seven,	False
hein,	nine,	nine,	True
sivn,	seven,	seven,	True
tohr,	four,	thre,	False
sev,	seven,	seven,	True
r,	four,	zero,	False
,	seven,	zero,	False
o,	four,	one,	False
one,	one,	one,	True
gh,	eight,	eight,	True
tw,	two,	zero,	False
eig,	eight,	eight,	True
twx,	two,	six,	False
our,	four,	four,	True
,	two,	nine,	False
five,	five,	five,	True
hi,	five,	six,	False
sevn,	seven,	seven,	True
nine,	nine,	nine,	True
sif,	five,	six,	False
to,	two,	two,	True
six,	six,	six,	True
tw,	two,	two,	True
zer,	zero,	zero,	True
tnin,	nine,	one,	False
thr,	three,	thre,	False
r,	four,	zero,	False
four,	four,	four,	True
fone,	one,	one,	True
si,	six,	thre,	False
tw,	two,	two,	True
,	four,	zero,	False
five,	five,	five,	True
seve,	seven,	seven,	True
four,	four,	four,	True
tw,	two,	two,	True
r,	Four,	zero,	False
siv,	five,	seven,	False
,	seven,	zero,	False
hre,	three,	thre,	False
si,	six,	six,	True
ev,	seven,	seven,	True
two,	two,	two,	True
fo,	four,	four,	True
tig,	two,	eight,	False
tnin,	nine,	one,	False
ig,	eight,	eight,	True
nin,	nine,	nine,	True
feur,	four,	four,	True
nine,	nine,	nine,	True
on,	one,	one,	True
eru,	two,	zero,	False
er,	four,	zero,	False
tix,	six,	six,	True
four,	four,	four,	True
six,	six,	six,	True
fo,	four,	four,	True
eigh,	eight,	eight,	True
eigh,	eight,	eight,	True
zerof,	zero,	zero,	True
siv,	five,	seven,	False
tfon,	two,	four,	False
n,	nine,	one,	False
to,	two,	one,	False
zero,	zero,	zero,	True
sivi,	five,	seven,	False
tfou,	four,	four,	True
tix,	six,	six,	True
nin,	nine,	nine,	True
fv,	five,	four,	False
nin,	nine,	nine,	True
sevninxt,	seven,	seven,	True
igh,	nine,	eight,	False
fv,	five,	five,	True
nin,	nine,	nine,	True
ero,	zero,	zero,	True
eig,	eight,	eight,	True
geo,	zero,	zero,	True
two,	two,	two,	True
five,	five,	five,	True
twn,	two,	two,	True
fou,	four,	four,	True
t,	two,	two,	True
,	two,	zero,	False
sevev,	seven,	seven,	True
f,	five,	four,	False
fov,	four,	four,	True
four,	four,	four,	True
f,	five,	four,	False
nin,	nine,	nine,	True
fv,	five,	five,	True
sth,	seven,	six,	False
eigt,	eight,	eight,	True
trwo,	two,	zero,	False
seven,	seven,	seven,	True
tr,	three,	thre,	False
fiu,	five,	four,	False
,	eight,	two,	False
eighf,	eight,	eight,	True
six,	six,	six,	True
fue,	four,	four,	True
nin,	nine,	nine,	True
fv,	five,	five,	True
tw,	two,	two,	True
four,	four,	four,	True
siv,	five,	six,	False
tif,	five,	six,	False
tr,	three,	thre,	False
sevn,	seven,	seven,	True
en,	one,	seven,	False
foure,	four,	four,	True
nine,	nine,	nine,	True
fsev,	five,	six,	False
one,	one,	one,	True
to,	two,	four,	False
igh,	nine,	eight,	False
ni,	nine,	nine,	True
tre,	three,	thre,	False
nin,	nine,	nine,	True
fiv,	five,	five,	True
sifv,	five,	six,	False
eigh,	eight,	eight,	True
,	seven,	seven,	True
twg,	two,	two,	True
eighf,	eight,	eight,	True
thr,	three,	thre,	False
et,	eight,	eight,	True
eig,	eight,	eight,	True
r,	four,	zero,	False
tr,	three,	thre,	False
,	two,	zero,	False
tg,	two,	thre,	False
siv,	five,	zero,	False
six,	six,	six,	True
tw,	two,	thre,	False
six,	six,	six,	True
fiv,	five,	five,	True
stw,	two,	two,	True
th,	three,	thre,	False
thre,	three,	thre,	False
fiv,	five,	five,	True
si,	six,	six,	True
tw,	two,	two,	True
oine,	nine,	one,	False
ir,	three,	zero,	False
eight,	eight,	eight,	True
,	three,	two,	False
nin,	nine,	nine,	True
fiv,	five,	five,	True
on,	one,	one,	True
sixiv,	six,	six,	True
fiu,	five,	four,	False
figh,	five,	eight,	False
seiv,	seven,	seven,	True
on,	one,	one,	True
o,	zero,	thre,	False
,	seven,	one,	False
nin,	nine,	nine,	True
nin,	nine,	nine,	True
tswx,	six,	six,	True
one,	one,	one,	True
foure,	four,	four,	True
five,	five,	five,	True
f,	four,	two,	False
er,	three,	zero,	False
zer,	zero,	zero,	True
ivx,	four,	six,	False
on,	one,	one,	True
niv,	five,	nine,	False
two,	two,	two,	True
t,	two,	thre,	False
five,	five,	five,	True
in,	five,	one,	False
er,	three,	zero,	False
wi,	nine,	two,	False
w,	two,	two,	True
twohr,	two,	thre,	False
g,	five,	eight,	False
on,	one,	one,	True
tw,	two,	two,	True
fio,	five,	four,	False
,	five,	one,	False
sev,	seven,	six,	False
four,	four,	four,	True
in,	five,	nine,	False
nin,	nine,	nine,	True
eigh,	eight,	eight,	True
eo,	zero,	zero,	True
winre,	nine,	nine,	True
tive,	five,	thre,	False
ei,	five,	eight,	False
r,	four,	thre,	False
f,	five,	four,	False
,	three,	one,	False
fiu,	five,	four,	False
our,	four,	one,	False
twe,	two,	two,	True
twoi,	two,	two,	True
seivew,	seven,	seven,	True
on,	one,	one,	True
tw,	two,	two,	True
eig,	eight,	eight,	True
six,	six,	six,	True
eo,	zero,	zero,	True
ixtf,	six,	eight,	False
ei,	five,	zero,	False
fiv,	five,	five,	True
ro,	four,	zero,	False
thre,	three,	thre,	False
tw,	two,	two,	True
thre,	three,	thre,	False
w,	two,	two,	True
six,	six,	six,	True
tve,	five,	thre,	False
nin,	nine,	nine,	True
thre,	three,	thre,	False
five,	five,	five,	True
sev,	seven,	seven,	True
v,	five,	seven,	False
five,	five,	five,	True
u,	four,	one,	False
sie,	six,	thre,	False
five,	five,	five,	True
five,	five,	five,	True
one,	one,	one,	True
on,	one,	one,	True
nine,	nine,	nine,	True
tw,	two,	two,	True
sive,	Five,	six,	False
sieio,	six,	seven,	False
,	seven,	one,	False
e,	Three,	one,	False
zeiot,	zero,	zero,	True
seif,	five,	six,	False
six,	six,	six,	True
fe,	five,	six,	False
nine,	nine,	nine,	True
one,	one,	one,	True
five,	five,	five,	True
ziroe,	zero,	zero,	True
,	three,	four,	False
four,	four,	four,	True
f,	four,	four,	True
,	three,	thre,	False
five,	five,	seven,	False
four,	four,	four,	True
eig,	eight,	eight,	True
sn,	seven,	thre,	False
eig,	eight,	eight,	True
o,	zero,	one,	False
five,	five,	five,	True
fiv,	five,	five,	True
zeroe,	zero,	zero,	True
eie,	nine,	two,	False
n,	nine,	one,	False
nie,	nine,	nine,	True
fiv,	five,	seven,	False
inre,	Three,	thre,	False
ze,	two,	zero,	False
e,	three,	zero,	False
fiv,	five,	five,	True
fiv,	five,	five,	True
iue,	nine,	four,	False
,	two,	one,	False
sien,	seven,	two,	False
fivf,	five,	five,	True
ne,	nine,	one,	False
f,	five,	four,	False
sev,	seven,	seven,	True
e,	three,	one,	False
one,	one,	one,	True
eigh,	eight,	eight,	True
nine,	nine,	nine,	True
eie,	nine,	seven,	False
one,	one,	one,	True
ztrof,	two,	zero,	False
i,	nine,	five,	False
sif,	five,	six,	False
evoe,	five,	zero,	False
thre,	three,	thre,	False
ere,	three,	zero,	False
fivf,	five,	five,	True
zo,	two,	zero,	False
f,	five,	four,	False
foure,	four,	four,	True
fsore,	four,	four,	True
f,	five,	four,	False
te,	two,	thre,	False
nfive,	five,	five,	True
o,	four,	zero,	False
stwen,	seven,	two,	False
ninef,	nine,	nine,	True
th,	three,	thre,	False
nin,	nine,	nine,	True
feigf,	five,	eight,	False
zro,	zero,	zero,	True
five,	five,	five,	True
zer,	zero,	zero,	True
,	six,	zero,	False
seixe,	six,	six,	True
,	seven,	one,	False
sif,	five,	six,	False
sixs,	six,	six,	True
sive,	Five,	seven,	False
eighf,	eight,	eight,	True
two,	two,	two,	True
ninhre,	nine,	thre,	False
eoe,	two,	zero,	False
tohre,	three,	thre,	False
nin,	nine,	nine,	True
eige,	eight,	eight,	True
ine,	nine,	nine,	True
vr,	four,	zero,	False
eigf,	eight,	eight,	True
sixf,	six,	six,	True
fivf,	five,	five,	True
zhe,	three,	thre,	False
vn,	seven,	seven,	True
twof,	two,	two,	True
fsiof,	five,	thre,	False
two,	two,	zero,	False
,	seven,	zero,	False
f,	five,	four,	False
ninf,	nine,	nine,	True
feige,	five,	eight,	False
onf,	one,	one,	True
tie,	nine,	thre,	False
stw,	two,	two,	True
eie,	nine,	six,	False
nfoure,	four,	four,	True
fe,	five,	four,	False
threi,	three,	thre,	False
on,	one,	one,	True
twf,	two,	two,	True
sis,	six,	six,	True
fiv,	five,	five,	True
g,	five,	eight,	False
g,	five,	eight,	False
tw,	two,	two,	True
fivf,	five,	five,	True
feiv,	five,	seven,	False
n,	nine,	four,	False
tien,	ten,	thre,	False
ive,	five,	five,	True
etghf,	eight,	eight,	True
one,	one,	one,	True
sie,	six,	six,	True
to,	two,	two,	True
eighe,	eight,	eight,	True
sivn,	seven,	seven,	True
,	three,	zero,	False
zi,	two,	zero,	False
thf,	three,	thre,	False
e,	Three,	six,	False
zi,	six,	zero,	False
foure,	four,	four,	True
iv,	four,	seven,	False
fi,	five,	six,	False
figf,	five,	eight,	False
wn,	one,	two,	False
nine,	nine,	nine,	True
seve,	seven,	seven,	True
zero,	zero,	zero,	True
fe,	five,	four,	False
o,	four,	two,	False
four,	four,	four,	True
n,	nine,	four,	False
one,	one,	one,	True
twof,	two,	two,	True
fof,	four,	four,	True
twe,	two,	two,	True
nin,	nine,	nine,	True
fe,	five,	four,	False
five,	five,	five,	True
tof,	two,	two,	True
sthi,	six,	thre,	False
nin,	nine,	nine,	True
seve,	seven,	seven,	True
fivf,	five,	five,	True
tw,	two,	two,	True
ie,	five,	eight,	False
zre,	three,	zero,	False
nin,	nine,	nine,	True
eighen,	eight,	eight,	True
fie,	five,	four,	False
zere,	zero,	zero,	True
,	nine,	one,	False
tog,	two,	thre,	False
siv,	five,	six,	False
six,	six,	six,	True
fiv,	five,	five,	True
fsivfev,	five,	seven,	False
te,	three,	thre,	False
nin,	nine,	nine,	True
,	two,	two,	True
eg,	nine,	two,	False
nine,	nine,	nine,	True
eig,	eight,	eight,	True
rero,	zero,	zero,	True
ninf,	nine,	nine,	True
fouren,	four,	four,	True
zerof,	zero,	zero,	True
he,	three,	thre,	False
sevf,	seven,	seven,	True
tw,	two,	two,	True
fivf,	five,	five,	True
fiv,	Five,	five,	False
sin,	nine,	seven,	False
tge,	two,	eight,	False
two,	two,	two,	True
ftien,	nine,	thre,	False
eig,	eight,	eight,	True
zer,	zero,	zero,	True
nin,	nine,	nine,	True
fev,	five,	seven,	False
thrx,	three,	six,	False
eigf,	eight,	eight,	True
zeif,	five,	zero,	False
t,	Two,	thre,	False
fsif,	five,	six,	False
tw,	two,	two,	True
ighe,	eight,	eight,	True
eght,	eight,	eight,	True
si,	six,	zero,	False
n,	nine,	one,	False
sixf,	six,	six,	True
two,	two,	two,	True
n,	nine,	nine,	True
eighe,	eight,	eight,	True
zeo,	zero,	zero,	True
two,	two,	two,	True
nfiv,	five,	five,	True
fiv,	five,	five,	True
sixf,	six,	six,	True
ninf,	nine,	nine,	True
hero,	zero,	zero,	True
foneg,	nine,	four,	False
fivf,	five,	six,	False
two,	two,	two,	True
,	one,	two,	False
ne,	nine,	one,	False
fre,	three,	four,	False
six,	six,	seven,	False
erg,	three,	zero,	False
to,	two,	two,	True
fiv,	five,	five,	True
e,	three,	one,	False
to,	two,	thre,	False
zer,	zero,	zero,	True
sixf,	six,	six,	True
five,	five,	five,	True
fev,	five,	seven,	False
onf,	one,	one,	True
siven,	seven,	seven,	True
one,	one,	one,	True
sev,	seven,	seven,	True
two,	two,	two,	True
,	nine,	eight,	False
e,	three,	eight,	False
ev,	five,	five,	True
r,	Four,	four,	False
sv,	seven,	seven,	True
nine,	nine,	nine,	True
fivn,	five,	five,	True
n,	nine,	nine,	True
nin,	nine,	nine,	True
,	three,	zero,	False
sin,	nine,	seven,	False
thn,	three,	thre,	False
nine,	nine,	nine,	True
five,	five,	five,	True
eigh,	eight,	eight,	True
fih,	five,	eight,	False
,	seven,	one,	False
sev,	seven,	seven,	True
eiht,	eight,	eight,	True
ewf,	five,	eight,	False
two,	two,	two,	True
sevne,	seven,	seven,	True
sixn,	six,	six,	True
e,	Three,	one,	False
eno,	one,	zero,	False
ive,	five,	five,	True
sev,	seven,	seven,	True
fo,	four,	four,	True
nine,	nine,	nine,	True
noe,	nine,	thre,	False
sixn,	six,	six,	True
se,	Seven,	six,	False
o,	zero,	zero,	True
v,	five,	two,	False
g,	three,	two,	False
n,	nine,	zero,	False
ze,	three,	zero,	False
zsen,	seven,	six,	False
e,	three,	four,	False
tg,	two,	eight,	False
nefvn,	five,	five,	True
fou,	four,	four,	True
nine,	nine,	nine,	True
si,	six,	six,	True
nine,	nine,	nine,	True
two,	two,	two,	True
,	three,	zero,	False
fivn,	five,	five,	True
fiv,	five,	five,	True
tge,	two,	eight,	False
in,	nine,	nine,	True
ih,	nine,	eight,	False
zer,	zero,	zero,	True
on,	one,	one,	True
fiv,	five,	five,	True
eig,	eight,	eight,	True
two,	two,	two,	True
zero,	zero,	zero,	True
seiv,	five,	five,	True
n,	nine,	one,	False
eig,	eight,	eight,	True
sixen,	six,	zero,	False
seve,	seven,	seven,	True
nin,	nine,	nine,	True
five,	five,	five,	True
,	seven,	one,	False
the,	four,	thre,	False
on,	one,	one,	True
fonre,	four,	four,	True
v,	five,	nine,	False
st,	six,	zero,	False
five,	five,	five,	True
seiven,	seven,	seven,	True
fie,	five,	four,	False
eighte,	eight,	eight,	True
ne,	nine,	one,	False
ninen,	nine,	nine,	True
ih,	nine,	eight,	False
five,	five,	five,	True
e,	Three,	zero,	False
nin,	nine,	nine,	True
se,	seven,	seven,	True
egh,	eight,	eight,	True
swo,	two,	two,	True
twon,	two,	two,	True
twe,	two,	two,	True
nin,	nine,	nine,	True
eigh,	eight,	eight,	True
ev,	five,	eight,	False
,	three,	eight,	False
fourg,	four,	four,	True
t,	two,	two,	True
,	nine,	one,	False
nin,	nine,	nine,	True
one,	one,	one,	True
seve,	seven,	seven,	True
six,	six,	six,	True
nine,	nine,	nine,	True
one,	one,	one,	True
etwo,	two,	two,	True
fie,	five,	five,	True
iv,	four,	thre,	False
n,	nine,	six,	False
the,	three,	thre,	False
one,	one,	one,	True
twhen,	three,	thre,	False
eig,	eight,	eight,	True
xfonrn,	four,	four,	True
twv,	two,	thre,	False
nin,	nine,	nine,	True
six,	six,	six,	True
e,	three,	seven,	False
nin,	nine,	nine,	True
seven,	seven,	seven,	True
oive,	five,	five,	True
r,	four,	four,	True
etightf,	eight,	eight,	True
t,	two,	thre,	False
five,	five,	five,	True
zero,	zero,	zero,	True
seven,	seven,	seven,	True
nine,	nine,	nine,	True
two,	two,	two,	True
sevsei,	seven,	seven,	True
one,	one,	one,	True
fie,	five,	five,	True
ne,	nine,	one,	False
five,	Five,	five,	False
seve,	seven,	seven,	True
eigh,	eight,	eight,	True
sev,	seven,	seven,	True
four,	four,	four,	True
e,	three,	one,	False
sie,	six,	six,	True
si,	six,	six,	True
four,	four,	four,	True
ouen,	one,	one,	True
sev,	seven,	seven,	True
two,	two,	two,	True
fornrg,	four,	four,	True
one,	one,	one,	True
fiv,	five,	four,	False
sixe,	six,	zero,	False
tw,	two,	two,	True
urse,	four,	seven,	False
sev,	seven,	seven,	True
,	seven,	six,	False
fiv,	five,	four,	False
nine,	nine,	nine,	True
fiv,	five,	five,	True
z,	two,	zero,	False
fourn,	four,	four,	True
fo,	four,	four,	True
oe,	two,	one,	False
two,	two,	two,	True
nen,	nine,	one,	False
n,	nine,	thre,	False
thre,	three,	thre,	False
fon,	one,	one,	True
nin,	nine,	nine,	True
tw,	two,	two,	True
fe,	five,	four,	False
nine,	nine,	nine,	True
one,	one,	one,	True
ixzr,	six,	zero,	False
four,	four,	four,	True
ig,	nine,	eight,	False
one,	one,	one,	True
th,	three,	thre,	False
fiv,	five,	five,	True
tre,	Three,	thre,	False
fw,	four,	two,	False
four,	four,	four,	True
,	seven,	one,	False
ti,	three,	thre,	False
e,	three,	eight,	False
tw,	two,	thre,	False
iv,	four,	five,	False
sevn,	seven,	seven,	True
sev,	seven,	seven,	True
si,	six,	six,	True
six,	six,	six,	True
six,	six,	six,	True
two,	two,	two,	True
seven,	seven,	seven,	True
oe,	two,	one,	False
six,	six,	six,	True
nin,	nine,	nine,	True
fi,	five,	four,	False
ig,	nine,	eight,	False
tohre,	four,	thre,	False
sixs,	six,	six,	True
zeso,	zero,	zero,	True
sevei,	seven,	seven,	True
n,	nine,	eight,	False
ivsix,	six,	six,	True
stwe,	two,	two,	True
ere,	three,	zero,	False
o,	four,	one,	False
on,	one,	one,	True
nie,	nine,	nine,	True
eigh,	eight,	eight,	True
ein,	One,	nine,	False
two,	two,	two,	True
o,	zero,	zero,	True
eig,	eight,	eight,	True
n,	nine,	nine,	True
sixsiv,	six,	six,	True
tw,	two,	two,	True
tw,	two,	two,	True
fiv,	five,	five,	True
sn,	seven,	seven,	True
one,	one,	one,	True
nin,	nine,	nine,	True
hro,	three,	zero,	False
trn,	three,	thre,	False
,	nine,	thre,	False
sixg,	six,	six,	True
seix,	six,	six,	True
onue,	one,	one,	True
two,	two,	two,	True
nin,	nine,	nine,	True
zer,	zero,	zero,	True
ni,	nine,	nine,	True
six,	six,	six,	True
sev,	seven,	seven,	True
io,	two,	thre,	False
twn,	two,	two,	True
,	seven,	two,	False
two,	two,	two,	True
tw,	two,	two,	True
four,	four,	four,	True
tw,	two,	two,	True
oe,	zero,	one,	False
fou,	four,	four,	True
te,	three,	seven,	False
tw,	two,	two,	True
six,	six,	six,	True
the,	three,	thre,	False
ove,	five,	five,	True
tw,	two,	two,	True
two,	two,	two,	True
eg,	nine,	eight,	False
one,	one,	one,	True
uren,	four,	four,	True
two,	Two,	two,	False
fiv,	five,	five,	True
sevev,	seven,	seven,	True
zer,	zero,	zero,	True
sti,	five,	six,	False
thre,	three,	thre,	False
si,	six,	zero,	False
ig,	eight,	eight,	True
fur,	four,	four,	True
zero,	zero,	zero,	True
six,	six,	six,	True
thr,	three,	thre,	False
fv,	five,	five,	True
tix,	six,	six,	True
sv,	seven,	seven,	True
se,	seven,	six,	False
zr,	zero,	zero,	True
oni,	nine,	one,	False
one,	one,	one,	True
sei,	six,	seven,	False
f,	four,	four,	True
ni,	nine,	nine,	True
fo,	four,	four,	True
tw,	two,	two,	True
tw,	two,	two,	True
eigh,	eight,	eight,	True
ro,	four,	eight,	False
tw,	two,	two,	True
siv,	five,	seven,	False
sex,	six,	seven,	False
fi,	five,	four,	False
ot,	eight,	one,	False
t,	two,	thre,	False
one,	one,	one,	True
,	three,	thre,	False
nin,	nine,	nine,	True
five,	five,	five,	True
siore,	three,	thre,	False
tixi,	six,	six,	True
eig,	eight,	eight,	True
two,	two,	two,	True
fiour,	four,	four,	True
tw,	two,	two,	True
twu,	two,	two,	True
einrf,	five,	thre,	False
e,	three,	five,	False
,	three,	thre,	False
ur,	four,	four,	True
twx,	two,	two,	True
n,	nine,	nine,	True
on,	one,	one,	True
five,	five,	five,	True
two,	two,	two,	True
eigh,	eight,	eight,	True
our,	four,	four,	True
fo,	four,	four,	True
n,	nine,	one,	False
tohre,	three,	thre,	False
nine,	nine,	nine,	True
urn,	one,	four,	False
fwur,	four,	four,	True
seixs,	six,	six,	True
on,	one,	one,	True
twro,	two,	two,	True
,	four,	one,	False
on,	one,	one,	True
tw,	two,	two,	True
fou,	four,	four,	True
nf,	nine,	one,	False
si,	six,	six,	True
ro,	two,	zero,	False
tightf,	five,	eight,	False
zer,	zero,	zero,	True
siv,	Five,	seven,	False
two,	two,	four,	False
six,	six,	six,	True
tfive,	five,	five,	True
te,	three,	thre,	False
fur,	four,	four,	True
fur,	four,	four,	True
ninvt,	nine,	nine,	True
sev,	seven,	seven,	True
five,	five,	five,	True
five,	five,	five,	True
e,	Three,	seven,	False
fon,	four,	one,	False
sox,	six,	six,	True
four,	four,	four,	True
tw,	two,	two,	True
seve,	seven,	seven,	True
si,	six,	seven,	False
eigh,	eight,	eight,	True
nin,	nine,	nine,	True
,	three,	one,	False
fsev,	five,	four,	False
six,	six,	six,	True
eighnin,	eight,	eight,	True
eig,	eight,	eight,	True
tr,	three,	thre,	False
eigh,	eight,	eight,	True
sevn,	seven,	seven,	True
wo,	two,	eight,	False
thr,	three,	thre,	False
sio,	six,	thre,	False
on,	one,	one,	True
fiv,	five,	five,	True
,	Seven,	zero,	False
eigh,	eight,	eight,	True
swo,	two,	six,	False
thr,	three,	thre,	False
thre,	three,	thre,	False
sven,	seven,	seven,	True
two,	two,	two,	True
two,	two,	two,	True
seven,	seven,	seven,	True
sir,	three,	six,	False
sive,	five,	six,	False
sixf,	six,	six,	True
nine,	nine,	nine,	True
sivhr,	five,	seven,	False
nin,	nine,	nine,	True
,	seven,	six,	False
zer,	zero,	zero,	True
sev,	seven,	seven,	True
thret,	three,	thre,	False
thr,	three,	thre,	False
,	nine,	nine,	True
tw,	two,	two,	True
siv,	five,	seven,	False
five,	five,	five,	True
sixs,	six,	six,	True
four,	four,	four,	True
fiv,	five,	five,	True
five,	five,	five,	True
nin,	nine,	nine,	True
oine,	nine,	nine,	True
six,	six,	six,	True
fve,	five,	five,	True
thre,	three,	thre,	False
eigh,	eight,	eight,	True
fiv,	five,	five,	True
fine,	nine,	five,	False
two,	two,	zero,	False
eightf,	eight,	eight,	True
ti,	three,	two,	False
to,	two,	thre,	False
thr,	three,	thre,	False
twf,	two,	thre,	False
our,	four,	four,	True
fiv,	five,	five,	True
,	three,	eight,	False
fovour,	four,	four,	True
tonen,	one,	one,	True
sirf,	three,	six,	False
tr,	three,	zero,	False
siv,	five,	five,	True
foe,	four,	four,	True
,	seven,	eight,	False
ninf,	nine,	nine,	True
fove,	five,	five,	True
sirf,	three,	zero,	False
t,	two,	thre,	False
twr,	two,	zero,	False
nin,	nine,	nine,	True
one,	one,	one,	True
h,	four,	zero,	False
oi,	nine,	nine,	True
on,	one,	one,	True
twf,	two,	two,	True
one,	one,	one,	True
thren,	three,	thre,	False
siv,	five,	six,	False
sir,	three,	thre,	False
si,	six,	six,	True
on,	one,	one,	True
ninf,	nine,	nine,	True
thrf,	three,	thre,	False
sixf,	six,	six,	True
nin,	nine,	nine,	True
it,	eight,	eight,	True
eve,	five,	seven,	False
e,	three,	eight,	False
ztw,	two,	zero,	False
sen,	three,	seven,	False
zro,	zero,	zero,	True
nin,	nine,	nine,	True
i,	Nine,	one,	False
hr,	four,	thre,	False
einhe,	nine,	thre,	False
th,	two,	thre,	False
si,	six,	six,	True
n,	nine,	one,	False
thr,	three,	thre,	False
thre,	three,	thre,	False
sio,	six,	seven,	False
twr,	two,	six,	False
zirof,	zero,	zero,	True
twfour,	four,	four,	True
sen,	seven,	seven,	True
erg,	three,	zero,	False
si,	six,	six,	True
thr,	three,	thre,	False
one,	one,	one,	True
sixf,	six,	six,	True
sevn,	seven,	seven,	True
o,	zero,	one,	False
